temperature_c,rainfall_deficit_pct,precip_mm,storage_pct,day_of_week,month,is_weekend,is_heatwave,demand_mgd
20.41,-51.86,0.0,49.09,5,8,1,0,53.913
30.9,29.48,1.87,55.3,2,8,0,0,65.154
22.11,14.06,1.15,92.9,5,8,1,0,32.598
23.21,10.61,0.0,73.44,0,9,0,0,52.303
43.69,-42.62,3.87,26.72,2,12,0,1,99.45
35.18,-9.05,2.32,78.37,1,11,0,0,65.877
45.14,-76.77,9.81,53.85,4,4,0,1,107.705
26.18,-61.81,0.3,76.93,1,11,0,0,66.026
30.27,-7.44,3.29,60.88,3,5,0,0,65.259
28.56,-36.65,4.28,29.32,2,3,0,0,76.452
15.65,55.19,3.72,79.23,5,3,1,0,40.646
20.05,-13.99,1.75,10.17,2,9,0,0,54.095
29.94,-68.3,3.97,85.48,4,6,0,0,70.38
14.29,-77.5,0.94,79.58,0,10,0,0,50.739
43.67,21.54,0.79,92.46,5,11,1,1,78.548
16.21,-55.99,0.32,13.02,4,7,0,0,68.145
18.73,-53.71,2.57,47.2,1,3,0,0,71.981
38.02,-20.67,13.72,24.38,0,2,0,1,93.261
15.3,-43.03,1.66,41.79,2,12,0,0,53.615
42.61,6.32,0.76,40.58,6,4,1,1,92.052
36.67,-12.0,0.0,60.79,1,1,0,0,79.612
14.33,-64.4,0.62,47.18,3,5,0,0,65.336
35.52,29.86,0.31,92.07,3,10,0,0,60.31
33.48,-20.38,3.9,33.61,2,2,0,0,74.507
37.75,5.52,1.7,45.59,3,9,0,0,67.7
40.16,-79.45,0.0,69.56,1,5,0,1,108.969
36.42,7.7,2.01,33.51,4,11,0,0,65.563
31.93,-40.4,1.59,71.52,1,6,0,0,71.931
22.96,-10.79,0.0,70.24,3,7,0,0,56.117
35.71,-38.32,0.0,70.54,2,6,0,0,77.45
44.54,59.48,3.95,67.38,4,9,0,1,88.07
31.98,-47.68,0.0,79.48,3,1,0,0,74.373
34.59,47.8,0.0,94.57,4,1,0,0,65.668
26.86,48.52,1.7,14.7,4,7,0,0,66.161
37.71,-21.06,5.21,52.26,1,5,0,0,79.991
45.92,-37.44,0.26,79.11,4,3,0,1,93.372
17.45,-26.66,1.37,10.0,1,10,0,0,50.513
18.88,58.51,2.37,56.34,2,9,0,0,47.117
30.34,6.63,0.45,66.08,1,2,0,0,63.433
28.37,-3.73,3.17,26.3,3,3,0,0,72.726
31.43,-74.97,3.78,44.07,5,10,1,0,67.295
13.67,38.7,1.6,77.1,4,6,0,0,44.138
25.75,-68.27,7.42,15.67,0,4,0,0,77.645
31.82,-73.42,0.0,21.46,0,7,0,0,84.866
31.9,-41.52,3.25,79.54,2,5,0,0,74.277
34.35,-13.39,0.33,78.78,4,2,0,0,73.683
36.49,45.34,4.56,60.18,1,8,0,0,58.138
33.81,30.61,1.39,45.38,6,9,1,0,52.028
38.87,-52.33,1.97,18.98,4,1,0,1,97.915
33.24,-27.91,0.0,78.97,6,3,1,0,57.813
30.28,29.23,2.17,30.55,6,8,1,0,52.274
32.61,-6.21,0.0,87.62,0,10,0,0,54.906
15.44,-55.57,3.83,75.95,6,11,1,0,37.003
21.29,-24.55,2.0,16.88,0,8,0,0,58.813
29.93,7.63,0.17,64.02,0,2,0,0,68.698
41.68,56.25,1.42,88.25,3,5,0,1,91.357
35.09,12.65,3.57,84.73,3,4,0,0,65.206
15.07,-77.73,1.14,62.13,4,12,0,0,57.753
32.14,18.7,5.19,24.62,0,1,0,0,76.494
19.54,-44.88,1.12,67.82,0,5,0,0,68.029
36.96,40.7,0.0,66.62,5,7,1,0,64.779
40.13,-26.26,2.27,60.04,4,4,0,1,98.197
32.18,-52.05,0.25,32.59,2,9,0,0,71.961
32.11,-14.49,3.26,86.53,1,2,0,0,64.963
23.51,-44.27,0.65,52.72,1,12,0,0,62.492
27.17,-46.98,5.69,35.25,2,5,0,0,70.309
41.38,0.26,0.3,31.69,3,5,0,1,99.921
36.59,27.43,2.88,33.89,5,12,1,0,59.409
29.67,36.89,2.63,49.19,3,2,0,0,60.684
24.52,-24.33,0.3,29.62,3,6,0,0,66.09
13.71,-70.65,2.86,53.98,6,1,1,0,51.339
16.86,-12.24,0.0,26.32,0,7,0,0,56.48
18.56,-19.27,0.58,33.03,0,4,0,0,52.768
24.7,-52.42,4.2,20.17,6,9,1,0,52.656
44.1,45.46,0.0,40.38,6,7,1,1,89.661
29.18,56.38,2.22,44.51,2,8,0,0,59.433
19.98,-72.76,0.0,44.32,1,11,0,0,63.64
15.6,31.4,0.61,71.62,0,12,0,0,42.34
23.5,10.4,2.4,51.09,1,3,0,0,61.765
39.73,-43.4,0.0,68.91,6,7,1,1,86.251
25.03,8.92,2.06,12.82,5,10,1,0,46.149
38.27,-61.99,0.0,47.11,5,2,1,1,96.439
39.29,-70.28,0.0,17.63,3,6,0,1,114.022
15.77,59.09,0.53,49.28,4,7,0,0,49.558
32.69,9.09,0.0,62.29,6,11,1,0,52.16
44.61,-44.55,1.32,77.72,2,2,0,1,99.97
25.67,-17.0,0.68,56.77,3,11,0,0,59.601
13.73,53.01,0.17,42.26,2,3,0,0,50.591
43.39,-18.58,0.45,32.48,3,11,0,1,96.098
42.04,46.06,0.42,91.38,1,8,0,1,86.99
29.75,41.63,0.0,26.85,1,5,0,0,75.749
30.78,-31.82,0.0,13.61,2,2,0,0,82.107
19.2,17.44,0.18,20.7,6,5,1,0,54.699
39.86,12.47,0.82,94.79,1,9,0,1,75.199
28.95,27.97,2.99,87.02,4,3,0,0,60.054
13.15,-28.77,4.03,37.22,4,9,0,0,40.434
35.22,-72.69,0.99,10.33,4,3,0,0,88.797
44.32,-56.05,0.42,75.21,0,1,0,1,108.278
40.19,6.32,0.49,35.55,5,8,1,1,77.63
21.42,28.51,2.05,11.88,5,10,1,0,40.578
13.81,25.85,0.11,48.81,0,12,0,0,44.387
43.97,1.72,4.93,46.05,2,7,0,1,90.345
43.86,-68.13,4.59,40.75,6,8,1,1,100.426
30.1,-77.58,9.34,65.54,1,9,0,0,65.908
33.84,29.5,0.16,71.71,3,5,0,0,73.24
27.73,-3.09,3.68,57.53,5,1,1,0,49.118
26.27,29.58,11.68,11.19,5,3,1,0,50.425
16.06,-57.21,1.18,11.91,2,5,0,0,65.953
15.29,-22.96,1.38,84.95,4,8,0,0,41.867
19.91,48.68,0.0,25.85,6,4,1,0,50.378
40.45,-55.98,7.81,43.84,3,3,0,1,97.51
16.96,-71.39,0.97,18.8,6,11,1,0,51.7
19.71,11.49,17.15,29.49,5,2,1,0,39.713
30.65,3.24,0.0,51.26,4,10,0,0,54.566
19.31,53.28,2.75,30.02,5,2,1,0,48.534
17.55,46.91,0.0,66.02,1,4,0,0,57.098
31.15,24.92,0.72,41.22,0,11,0,0,66.719
24.52,-77.32,1.81,77.02,5,11,1,0,47.033
33.29,-12.75,2.31,61.17,4,5,0,0,71.226
43.01,45.45,0.17,31.59,6,1,1,1,82.097
17.13,-19.29,0.86,78.71,3,12,0,0,44.571
43.06,54.7,1.49,89.23,2,11,0,1,87.637
42.68,11.35,1.39,20.2,5,6,1,1,88.671
40.19,-64.68,0.85,66.92,6,1,1,1,88.739
33.46,-8.7,0.0,63.62,5,9,1,0,52.666
33.08,17.39,3.99,66.93,5,10,1,0,55.125
33.73,-70.85,0.0,12.65,1,10,0,0,73.069
35.48,-31.75,4.89,12.39,6,9,1,0,62.258
12.56,20.39,9.98,35.06,0,11,0,0,34.381
44.58,-58.01,0.0,16.82,5,7,1,1,96.277
31.91,-31.23,1.07,41.12,1,2,0,0,79.726
38.57,16.59,0.0,84.16,0,9,0,1,74.891
24.83,28.58,2.6,40.13,5,3,1,0,54.134
12.42,-7.41,0.88,43.39,2,8,0,0,43.075
29.33,53.96,3.56,32.74,6,2,1,0,55.343
29.24,49.55,0.0,45.84,1,1,0,0,58.981
26.86,-13.72,0.27,77.79,4,6,0,0,62.737
23.55,-57.56,3.09,80.63,4,8,0,0,57.03
20.49,28.21,0.0,45.79,5,2,1,0,51.761
29.94,-45.96,0.51,43.73,6,10,1,0,59.722
24.76,37.99,1.34,26.58,4,8,0,0,64.171
44.98,2.2,0.62,92.93,2,10,0,1,84.985
17.88,-24.83,2.41,36.43,3,5,0,0,62.817
22.87,-2.11,0.77,39.12,4,8,0,0,53.813
21.99,-5.41,0.86,46.54,6,12,1,0,49.584
30.47,49.46,3.23,16.84,1,3,0,0,72.874
28.98,-49.99,7.19,37.93,0,10,0,0,65.088
33.89,49.94,0.0,89.1,3,8,0,0,63.408
44.3,-75.61,3.81,16.33,2,9,0,1,103.639
21.7,27.69,2.69,30.44,6,8,1,0,42.121
35.55,48.75,5.02,28.51,1,9,0,0,67.638
12.85,-24.83,0.01,29.98,1,10,0,0,48.388
20.92,-69.77,2.77,91.14,0,1,0,0,63.666
27.77,32.65,0.77,70.23,6,1,1,0,49.722
13.05,38.0,1.54,88.18,4,2,0,0,43.849
33.0,-32.92,0.0,82.9,6,12,1,0,60.903
35.06,-7.4,0.75,63.1,1,6,0,0,69.568
37.39,33.33,4.27,57.58,0,12,0,0,68.345
29.56,-53.11,3.87,53.27,3,11,0,0,56.922
32.53,8.06,0.84,68.61,1,5,0,0,72.685
25.47,-19.71,3.94,69.66,0,2,0,0,60.406
13.4,-55.58,3.17,60.95,6,11,1,0,35.645
15.4,36.4,1.48,48.16,2,6,0,0,50.127
34.27,-34.54,3.34,67.41,0,4,0,0,81.283
45.85,50.82,4.32,23.32,1,10,0,1,99.603
12.54,-0.35,0.0,56.88,2,6,0,0,42.085
30.96,-7.97,1.02,54.14,6,4,1,0,60.159
37.53,-20.74,0.1,55.45,4,5,0,0,82.518
40.11,-23.91,0.86,53.42,3,12,0,1,88.622
30.54,34.52,1.4,73.77,4,4,0,0,70.57
33.08,14.85,0.47,74.39,5,12,1,0,53.415
35.69,28.32,3.66,38.01,1,8,0,0,70.699
41.2,-21.05,0.0,39.81,3,1,0,1,96.001
16.16,-43.4,3.82,11.4,2,2,0,0,64.068
43.49,-67.84,3.75,19.63,0,8,0,1,103.346
12.88,28.73,0.96,32.3,3,2,0,0,56.016
40.43,-21.86,0.38,75.09,4,2,0,1,89.17
14.61,-8.71,8.2,77.82,4,6,0,0,41.656
18.62,-14.29,0.0,31.08,0,6,0,0,56.305
12.13,-19.64,0.0,83.93,2,12,0,0,43.377
27.14,15.75,0.6,41.93,2,11,0,0,58.778
23.37,5.22,0.76,77.83,1,12,0,0,46.615
17.64,56.09,3.27,49.68,3,1,0,0,52.123
27.34,-60.55,0.39,70.57,3,10,0,0,61.819
25.68,0.29,2.88,40.29,5,12,1,0,49.452
38.1,-71.15,0.0,16.0,5,8,1,1,95.793
42.37,33.11,0.18,31.59,6,12,1,1,81.95
34.19,6.28,0.56,69.25,2,10,0,0,64.008
16.23,-20.03,1.84,88.03,1,9,0,0,41.438
22.04,32.31,1.91,63.4,3,5,0,0,59.369
43.05,-16.3,1.6,75.36,4,5,0,1,97.239
15.02,-48.11,1.15,11.2,2,5,0,0,59.569
25.83,-13.85,6.28,74.61,3,4,0,0,61.796
44.05,-70.08,0.85,81.02,6,7,1,1,91.181
44.32,45.7,0.0,45.08,5,6,1,1,95.117
25.98,22.33,0.29,51.98,4,4,0,0,61.518
34.69,26.44,0.58,14.45,6,3,1,0,73.86
27.53,42.43,0.0,24.84,0,7,0,0,65.705
37.62,30.82,1.9,14.8,3,1,0,0,78.139
13.07,-19.54,2.13,72.17,1,5,0,0,45.9
16.9,-63.39,1.92,77.99,2,1,0,0,55.842
32.88,-27.73,1.45,19.24,5,5,1,0,70.869
19.91,50.77,0.0,88.34,5,8,1,0,44.123
34.65,52.87,1.66,81.36,3,8,0,0,60.361
23.94,27.5,0.14,58.98,3,1,0,0,60.469
42.15,-51.38,6.36,93.15,4,9,0,1,91.978
39.85,-52.78,0.22,85.01,6,4,1,1,95.559
28.76,43.17,0.0,28.92,0,6,0,0,68.299
38.28,-60.13,0.98,91.09,3,9,0,1,94.354
21.22,1.78,0.0,47.65,0,1,0,0,62.722
28.8,-27.04,6.92,23.16,6,3,1,0,64.677
18.71,-37.72,3.09,27.01,1,2,0,0,61.279
41.27,14.83,5.27,68.16,0,4,0,1,91.227
39.98,54.34,4.14,93.94,5,1,1,1,76.044
42.67,28.87,0.0,47.85,5,1,1,1,85.64
41.83,-11.94,1.0,58.72,6,7,1,1,84.148
44.63,-18.3,0.0,35.52,2,2,0,1,99.439
19.76,47.07,1.09,81.86,1,6,0,0,51.811
43.68,0.93,3.5,19.79,4,3,0,1,105.194
31.42,-10.47,4.27,59.49,6,12,1,0,55.039
26.36,15.6,0.09,59.83,6,2,1,0,51.665
31.05,-46.8,1.76,10.1,2,6,0,0,81.005
23.65,-71.08,0.0,89.95,4,6,0,0,63.897
21.81,39.72,0.57,92.82,5,9,1,0,34.406
20.2,5.02,1.07,49.74,5,2,1,0,46.692
14.8,-56.92,3.04,71.68,4,12,0,0,52.42
28.88,-38.27,0.0,82.14,1,4,0,0,70.388
42.18,58.59,1.37,19.92,4,1,0,1,92.451
33.43,8.82,0.0,17.19,1,9,0,0,70.004
29.71,9.06,3.06,68.59,3,7,0,0,59.303
26.57,-69.9,2.89,57.56,4,8,0,0,65.359
27.79,55.66,0.23,67.75,0,11,0,0,58.704
19.12,44.99,1.49,58.62,3,5,0,0,57.191
39.98,-3.31,3.74,71.74,2,11,0,1,80.449
18.75,-36.69,0.5,23.17,0,12,0,0,58.581
36.37,17.73,0.17,28.33,4,7,0,0,75.94
37.84,36.67,0.79,30.15,5,10,1,0,63.287
31.55,30.06,3.87,45.4,6,1,1,0,56.272
41.34,56.79,6.26,74.56,4,8,0,1,82.936
21.9,9.16,10.39,80.67,1,1,0,0,44.244
41.97,-35.03,0.0,44.11,0,6,0,1,102.134
36.8,-10.29,0.0,61.17,5,9,1,0,59.185
39.16,34.28,0.82,35.09,0,1,0,1,88.894
34.6,-42.85,1.62,50.44,2,5,0,0,78.703
40.78,-47.6,0.22,89.98,2,5,0,1,99.851
45.77,21.48,2.23,32.89,1,3,0,1,106.219
26.29,-17.78,0.38,76.98,4,7,0,0,53.752
39.67,34.32,1.46,13.59,5,10,1,1,78.04
37.32,-59.88,0.0,39.35,6,12,1,0,73.743
27.4,-33.0,2.04,66.0,3,11,0,0,63.042
43.52,-42.47,1.83,75.96,3,12,0,1,100.724
25.41,17.7,1.64,60.34,1,3,0,0,61.85
31.23,26.31,2.93,83.88,0,2,0,0,71.143
15.6,-16.16,0.43,79.77,5,3,1,0,45.797
19.68,-13.08,1.22,62.49,5,12,1,0,44.519
40.58,-61.52,1.63,39.59,6,3,1,1,94.781
25.48,18.26,6.79,40.92,0,10,0,0,53.71
25.4,58.92,2.24,62.28,2,5,0,0,64.98
20.36,28.91,2.89,65.81,4,9,0,0,42.93
28.71,-48.76,0.6,43.54,6,10,1,0,48.808
39.4,7.24,1.74,43.79,2,11,0,1,84.776
42.44,-38.71,1.47,25.03,0,2,0,1,105.868
14.38,-75.78,4.29,10.02,6,4,1,0,63.822
31.54,-54.82,0.28,49.23,0,2,0,0,78.958
27.89,-65.64,0.56,80.62,4,5,0,0,73.244
32.89,-52.57,0.0,75.16,2,5,0,0,76.11
27.21,31.38,0.99,94.48,0,11,0,0,49.794
25.55,-39.0,9.58,66.9,3,9,0,0,62.85
28.04,25.99,3.0,29.88,2,2,0,0,61.336
31.79,52.84,0.87,67.57,3,6,0,0,63.096
29.03,0.4,0.0,80.42,1,9,0,0,54.768
28.05,-12.04,0.19,64.48,4,9,0,0,64.11
39.81,25.02,0.29,50.95,1,10,0,1,86.276
37.35,-66.41,5.45,62.57,1,3,0,0,90.967
23.61,-20.05,0.0,12.19,2,11,0,0,59.265
39.22,-10.16,1.21,32.53,1,11,0,1,83.115
41.02,36.35,0.0,23.41,3,3,0,1,98.527
17.22,33.99,0.06,45.14,3,8,0,0,47.352
31.81,38.76,13.65,85.91,5,9,1,0,41.707
21.7,17.7,0.13,25.98,6,11,1,0,42.786
37.13,-5.72,3.9,16.03,0,2,0,0,82.151
20.12,35.9,5.6,76.04,0,3,0,0,51.448
34.83,42.26,1.49,83.77,3,11,0,0,57.415
20.67,-12.73,14.65,55.17,0,1,0,0,45.136
29.38,57.99,0.91,42.01,5,6,1,0,59.999
44.25,42.47,0.51,46.6,5,4,1,1,93.46
24.96,-8.53,0.2,66.01,3,8,0,0,59.104
41.78,-70.3,0.68,80.66,6,6,1,1,99.494
45.56,-48.57,1.93,26.1,3,11,0,1,98.281
41.74,28.7,2.33,86.69,3,1,0,1,86.796
17.64,-64.44,0.85,65.88,5,7,1,0,50.956
39.87,-14.23,5.1,72.75,3,7,0,1,82.355
13.09,4.68,0.0,17.39,4,7,0,0,47.68
25.37,42.97,2.39,88.06,1,1,0,0,58.71
41.6,38.6,2.85,54.9,3,6,0,1,91.064
35.42,27.0,4.28,40.78,5,11,1,0,53.832
30.11,-22.92,2.52,43.91,6,8,1,0,55.834
25.19,-60.09,3.93,34.91,1,2,0,0,75.746
39.62,13.75,0.21,23.85,0,9,0,1,88.014
36.12,-54.62,0.87,12.95,4,12,0,0,83.15
27.93,-1.42,1.63,32.47,0,10,0,0,51.863
42.34,57.29,1.17,52.21,4,2,0,1,97.019
19.82,-2.96,0.03,66.67,2,1,0,0,52.412
17.79,10.38,1.73,72.33,5,3,1,0,46.957
33.86,14.86,9.38,60.63,1,5,0,0,62.121
45.05,36.25,1.51,19.87,0,12,0,1,96.224
20.41,-19.1,0.04,46.68,1,6,0,0,63.769
20.49,-10.35,0.67,66.73,0,12,0,0,49.864
16.74,-55.36,1.15,73.17,1,2,0,0,59.369
41.26,6.06,0.0,37.58,5,10,1,1,77.727
19.7,-38.59,0.11,88.92,4,10,0,0,48.036
29.11,-8.93,4.03,77.61,4,12,0,0,60.69
45.69,27.32,0.29,82.4,2,7,0,1,88.339
12.41,-77.54,9.94,66.66,1,8,0,0,48.006
30.92,-1.05,1.87,45.17,5,1,1,0,58.203
29.42,-55.72,4.17,89.4,6,11,1,0,55.546
39.45,-40.89,1.17,86.62,1,8,0,1,88.704
24.08,-75.14,11.33,80.42,6,9,1,0,50.137
25.95,-56.28,0.14,85.75,4,5,0,0,71.031
17.71,58.13,0.25,87.91,2,1,0,0,46.463
37.19,59.79,1.03,73.44,1,9,0,0,64.853
38.68,20.78,0.0,27.03,4,9,0,1,88.539
16.65,5.66,0.53,55.78,0,3,0,0,56.686
25.38,28.78,0.28,62.36,2,10,0,0,48.386
42.36,45.52,1.3,75.74,4,1,0,1,90.004
12.09,-7.3,0.0,52.09,3,8,0,0,44.099
22.16,-75.06,1.48,53.59,1,2,0,0,75.822
30.87,19.32,0.39,94.62,1,10,0,0,51.106
23.36,57.84,0.0,48.44,4,6,0,0,62.174
21.25,-43.87,1.25,21.05,5,4,1,0,62.105
27.64,-15.11,2.72,70.32,4,9,0,0,56.393
18.17,-29.42,3.27,40.82,1,10,0,0,46.461
30.01,-25.33,0.56,31.13,4,8,0,0,68.385
36.03,21.0,2.33,63.42,1,9,0,0,64.766
31.56,-27.02,0.0,91.12,4,1,0,0,63.518
15.17,51.75,0.55,36.59,4,10,0,0,47.783
40.71,30.55,0.91,41.64,6,8,1,1,74.277
17.95,-76.13,1.98,49.57,5,2,1,0,60.126
38.0,34.6,4.96,68.48,0,6,0,1,79.589
24.26,28.2,3.53,43.66,0,8,0,0,54.502
38.61,-7.69,2.63,46.13,6,10,1,1,75.242
19.01,-10.45,3.04,69.58,2,7,0,0,52.404
18.35,36.97,3.16,93.74,0,4,0,0,51.375
28.9,-20.53,0.01,36.9,1,4,0,0,74.125
13.12,-57.68,3.5,59.75,3,9,0,0,49.392
19.66,-36.19,0.54,77.52,6,11,1,0,44.271
36.62,-42.87,0.0,28.03,6,8,1,0,74.777
40.47,15.35,2.3,79.56,4,10,0,1,76.001
14.75,-54.96,1.99,40.17,1,8,0,0,53.694
41.99,10.27,4.91,19.44,4,6,0,1,89.636
39.12,-14.76,1.03,12.12,5,5,1,1,88.539
41.57,37.55,0.38,12.81,2,6,0,1,97.204
35.75,-12.1,4.45,77.8,4,1,0,0,70.673
34.92,50.17,0.0,67.37,3,7,0,0,66.936
29.85,46.07,0.0,77.45,6,3,1,0,56.209
34.19,-54.06,1.51,74.0,4,11,0,0,71.509
43.25,16.06,0.0,42.38,0,11,0,1,88.909
15.42,-49.95,1.06,89.31,6,6,1,0,38.94
22.74,35.26,2.31,84.63,3,8,0,0,45.733
14.46,9.0,0.54,39.61,3,1,0,0,47.596
44.12,-38.82,3.84,75.7,1,7,0,1,98.433
27.14,-45.12,0.0,79.67,4,11,0,0,60.315
34.96,-19.86,0.42,51.52,0,7,0,0,76.415
40.6,32.1,1.1,20.24,1,11,0,1,91.818
45.69,31.46,2.47,38.39,4,1,0,1,100.568
17.5,-75.33,0.0,94.05,1,12,0,0,56.35
39.18,-37.68,4.71,70.85,5,5,1,1,84.407
42.17,-20.8,0.79,75.85,1,1,0,1,89.123
13.66,1.98,6.45,87.51,5,8,1,0,23.077
37.64,-59.07,1.03,27.23,4,8,0,0,80.044
24.06,-33.06,1.96,92.31,5,2,1,0,52.885
34.05,43.98,3.36,54.04,5,5,1,0,70.161
29.48,-13.28,0.28,73.3,5,12,1,0,53.119
20.83,24.18,2.14,37.05,2,3,0,0,59.663
16.6,-12.13,1.55,38.0,3,1,0,0,55.336
15.98,-14.9,0.0,40.57,0,10,0,0,45.136
15.51,7.07,3.7,39.59,2,9,0,0,45.593
33.68,-43.69,0.0,15.31,3,6,0,0,87.261
23.95,-45.03,3.86,36.31,5,4,1,0,63.452
19.37,58.51,0.18,65.03,6,11,1,0,42.773
35.52,41.66,2.97,86.67,4,11,0,0,63.593
35.35,23.29,2.21,13.54,0,1,0,0,75.558
30.33,-60.8,6.37,11.41,1,10,0,0,70.892
43.79,-75.77,1.51,60.35,3,6,0,1,107.942
25.1,-55.44,3.5,69.47,3,4,0,0,70.569
40.42,51.28,2.68,61.7,6,5,1,1,83.374
14.55,34.28,0.0,92.71,1,6,0,0,43.991
37.15,-6.77,1.93,29.45,3,7,0,0,75.065
45.61,55.63,0.83,50.91,5,12,1,1,81.165
40.78,-59.48,1.3,87.85,3,1,0,1,94.934
31.71,-1.72,0.17,62.49,1,8,0,0,57.469
33.31,-54.35,0.0,59.06,0,1,0,0,79.929
24.01,-37.1,0.4,89.29,4,1,0,0,60.014
35.1,51.62,2.41,38.81,4,4,0,0,76.395
38.19,41.56,0.0,23.36,5,10,1,1,80.055
45.94,-65.75,0.11,20.98,5,5,1,1,106.619
28.74,-45.06,5.92,79.86,6,5,1,0,58.147
14.08,3.23,11.7,82.84,1,11,0,0,26.285
32.26,-71.41,0.59,29.88,3,4,0,0,91.718
16.05,-2.99,0.06,48.85,2,10,0,0,45.434
20.32,1.83,0.24,59.71,6,10,1,0,41.228
23.18,-39.26,2.96,21.82,0,8,0,0,69.138
36.86,-38.96,0.0,82.15,4,12,0,0,71.581
18.25,-47.93,2.51,45.6,2,12,0,0,53.883
17.64,50.99,1.85,83.4,0,1,0,0,41.108
13.53,-25.56,0.0,74.61,4,3,0,0,49.288
41.69,1.94,6.12,35.07,2,5,0,1,94.927
35.58,-37.78,1.01,70.91,4,8,0,0,65.456
13.36,18.37,0.46,72.96,2,4,0,0,45.309
12.96,-65.8,0.39,36.46,1,8,0,0,55.298
30.99,-69.97,1.91,31.57,0,11,0,0,78.663
21.61,24.2,7.53,79.99,1,1,0,0,45.21
32.29,21.73,2.52,67.62,3,11,0,0,59.245
26.78,-42.9,0.75,72.86,1,6,0,0,74.724
43.39,-30.29,1.83,36.61,0,11,0,1,90.579
21.79,54.02,0.12,71.39,2,9,0,0,51.097
35.09,-65.39,5.54,70.72,5,1,1,0,69.911
13.84,-54.36,11.06,38.33,5,11,1,0,41.975
44.5,-19.79,1.56,32.99,2,1,0,1,103.412
45.35,-40.51,0.32,46.67,3,4,0,1,107.938
37.13,10.86,0.0,72.82,1,7,0,0,70.365
27.82,16.68,12.25,26.45,2,11,0,0,48.61
19.48,-6.31,5.17,84.31,4,3,0,0,50.497
39.63,5.57,6.04,31.7,0,7,0,1,90.138
37.04,-19.32,0.0,81.37,6,2,1,0,67.176
19.55,26.45,1.47,23.24,6,5,1,0,53.503
27.34,-74.11,2.36,72.85,6,4,1,0,72.708
27.74,-36.2,5.4,57.72,1,6,0,0,66.521
40.1,15.82,3.98,66.22,6,9,1,1,75.345
35.25,-33.85,0.07,92.8,0,9,0,0,68.716
33.87,-69.01,3.24,14.47,6,9,1,0,65.37
34.09,-31.7,1.18,22.68,0,1,0,0,78.663
21.2,19.61,5.84,16.72,2,10,0,0,49.925
24.64,-62.92,0.13,54.17,6,8,1,0,54.308
13.55,21.45,4.07,78.24,3,1,0,0,37.028
38.76,28.56,0.0,14.66,1,12,0,1,86.773
26.72,8.94,2.35,76.25,2,10,0,0,48.95
26.9,-45.81,11.51,46.81,2,9,0,0,55.669
20.34,32.74,5.75,90.02,6,6,1,0,43.265
19.12,-49.98,0.0,42.53,2,10,0,0,48.438
31.99,46.81,7.8,93.69,0,4,0,0,65.206
19.91,18.93,1.94,57.3,1,9,0,0,47.845
14.18,-72.34,0.0,94.15,3,8,0,0,48.353
38.1,31.9,0.15,63.71,0,8,0,1,83.939
24.8,-9.1,1.59,39.44,1,10,0,0,53.854
24.93,-16.63,0.19,78.29,4,3,0,0,63.509
26.66,-21.13,5.48,51.39,5,2,1,0,58.51
39.71,4.93,2.72,36.25,0,7,0,1,93.255
22.91,21.44,6.5,50.66,2,10,0,0,45.169
37.77,45.44,2.02,84.11,2,4,0,0,69.823
43.94,-41.79,3.11,72.25,6,7,1,1,89.107
34.47,8.31,0.36,24.77,5,12,1,0,59.466
26.68,16.09,0.4,81.28,6,8,1,0,42.914
37.42,14.47,0.44,46.67,4,1,0,0,74.313
27.57,-10.98,0.0,17.04,1,11,0,0,61.447
26.09,-25.26,0.0,22.51,6,12,1,0,56.731
29.86,26.73,2.73,15.62,5,9,1,0,61.909
22.8,-38.0,0.0,67.51,4,8,0,0,60.556
15.54,-50.87,0.32,31.89,2,8,0,0,60.732
26.1,-3.58,2.31,18.19,5,8,1,0,53.948
16.21,-42.53,0.0,41.08,2,5,0,0,63.212
25.96,-75.35,0.81,83.69,2,8,0,0,68.004
30.94,-72.78,0.0,63.44,1,7,0,0,78.991
43.64,17.3,1.78,51.33,4,10,0,1,90.215
13.23,56.24,0.0,72.32,4,11,0,0,37.932
33.13,-16.34,0.0,16.45,1,9,0,0,66.084
27.56,-59.41,1.72,85.04,2,12,0,0,59.941
12.69,34.53,3.74,25.11,1,6,0,0,50.397
20.48,-43.4,0.0,11.82,5,10,1,0,48.447
16.03,59.39,3.11,40.8,2,5,0,0,55.619
19.37,-1.14,2.62,14.97,5,10,1,0,45.627
21.34,-47.43,0.18,24.2,1,4,0,0,71.764
25.64,-10.56,0.52,72.81,2,9,0,0,57.45
29.99,-33.05,3.89,44.4,0,1,0,0,71.396
12.03,29.13,9.96,10.59,0,10,0,0,38.773
17.5,-65.19,3.09,64.72,0,4,0,0,66.229
15.18,39.98,1.95,70.1,0,3,0,0,48.11
30.69,27.43,4.4,86.67,6,5,1,0,51.5
23.19,40.59,1.81,23.14,1,6,0,0,57.032
30.65,45.3,0.46,82.86,3,2,0,0,62.099
19.54,-47.83,2.41,70.24,6,7,1,0,55.077
12.82,-7.06,3.79,57.91,3,2,0,0,41.607
44.01,38.99,0.0,32.25,2,7,0,1,93.372
15.68,-27.17,3.27,48.92,5,5,1,0,45.973
16.31,-71.54,4.33,26.85,5,8,1,0,48.704
16.98,-39.17,2.16,71.0,0,2,0,0,58.335
45.36,-46.13,5.05,69.81,6,12,1,1,85.259
33.0,41.81,4.29,26.28,0,1,0,0,69.402
