date,reservoir_id,reservoir_name,storage_pct,inflow_mcm,outflow_mcm,rainfall_mm,temperature_c,evaporation_mm,catchment_rainfall_mm,capacity_mcm,dam_release_mcm,groundwater_recharge_mcm,season,month,location_lat,location_lng
2024-12-13,RES-A,Reservoir A,96.775,0.982,0.746,0.08,22.76,3.07,0.09,320.0,0.608,0.104,winter,12,19.076,72.8777
2024-12-14,RES-A,Reservoir A,96.589,1.135,0.993,0.36,23.99,3.45,0.39,320.0,0.85,0.084,winter,12,19.076,72.8777
2024-12-15,RES-A,Reservoir A,97.04,0.886,0.831,0.58,23.75,3.33,0.71,320.0,0.731,0.078,winter,12,19.076,72.8777
2024-12-16,RES-A,Reservoir A,97.561,1.15,1.199,0.38,22.54,2.7,0.44,320.0,0.986,0.133,winter,12,19.076,72.8777
2024-12-17,RES-A,Reservoir A,97.973,0.739,0.935,0.01,22.12,3.58,0.01,320.0,0.741,0.082,winter,12,19.076,72.8777
2024-12-18,RES-A,Reservoir A,97.457,0.05,1.255,0.05,24.82,3.44,0.06,320.0,1.12,0.157,winter,12,19.076,72.8777
2024-12-19,RES-A,Reservoir A,97.185,1.212,1.007,1.17,23.58,3.55,1.4,320.0,0.825,0.128,winter,12,19.076,72.8777
2024-12-20,RES-A,Reservoir A,97.803,1.532,1.013,0.71,22.77,3.01,0.88,320.0,0.851,0.175,winter,12,19.076,72.8777
2024-12-21,RES-A,Reservoir A,97.882,0.55,0.894,0.68,23.88,3.32,0.84,320.0,0.708,0.109,winter,12,19.076,72.8777
2024-12-22,RES-A,Reservoir A,98.0,1.375,1.201,1.08,25.35,3.28,1.3,320.0,1.119,0.174,winter,12,19.076,72.8777
2024-12-23,RES-A,Reservoir A,97.966,1.657,1.069,0.61,21.26,3.42,0.74,320.0,0.926,0.161,winter,12,19.076,72.8777
2024-12-24,RES-A,Reservoir A,98.0,1.476,1.097,1.89,22.2,3.26,2.31,320.0,0.95,0.144,winter,12,19.076,72.8777
2024-12-25,RES-A,Reservoir A,97.594,1.382,1.459,1.18,22.89,3.36,1.38,320.0,1.278,0.124,winter,12,19.076,72.8777
2024-12-26,RES-A,Reservoir A,97.492,0.422,1.409,0.16,25.75,4.0,0.19,320.0,1.29,0.057,winter,12,19.076,72.8777
2024-12-27,RES-A,Reservoir A,98.0,1.47,1.333,0.21,24.34,3.77,0.23,320.0,1.308,0.053,winter,12,19.076,72.8777
2024-12-28,RES-A,Reservoir A,98.0,0.956,1.19,0.37,24.92,3.72,0.45,320.0,1.094,0.119,winter,12,19.076,72.8777
2024-12-29,RES-A,Reservoir A,98.0,0.893,1.288,0.15,22.63,2.79,0.19,320.0,1.141,0.082,winter,12,19.076,72.8777
2024-12-30,RES-A,Reservoir A,97.665,1.752,1.282,0.98,22.66,3.01,1.09,320.0,1.129,0.13,winter,12,19.076,72.8777
2023-01-01,RES-B,Reservoir B,48.0,1.295,1.192,0.34,28.24,4.02,0.42,210.0,1.059,0.108,winter,1,18.5204,73.8567
2023-01-02,RES-B,Reservoir B,47.392,0.55,0.968,0.39,30.57,3.81,0.43,210.0,0.89,0.104,winter,1,18.5204,73.8567
2023-01-03,RES-B,Reservoir B,47.402,1.033,1.145,1.24,26.96,3.68,1.4,210.0,0.987,0.128,winter,1,18.5204,73.8567
2023-01-04,RES-B,Reservoir B,46.954,0.779,1.146,0.01,27.93,4.18,0.01,210.0,1.001,0.05,winter,1,18.5204,73.8567
2023-01-05,RES-B,Reservoir B,47.015,1.676,1.069,0.26,29.7,4.35,0.31,210.0,0.86,0.061,winter,1,18.5204,73.8567
2023-01-06,RES-B,Reservoir B,46.754,0.914,1.588,0.71,28.74,3.71,0.84,210.0,1.337,0.148,winter,1,18.5204,73.8567
2023-01-07,RES-B,Reservoir B,46.92,1.208,1.422,0.48,30.98,4.05,0.54,210.0,1.25,0.111,winter,1,18.5204,73.8567
2023-01-08,RES-B,Reservoir B,46.481,0.912,1.212,0.04,27.12,3.46,0.05,210.0,1.097,0.097,winter,1,18.5204,73.8567
2023-01-09,RES-B,Reservoir B,45.932,1.104,1.527,1.04,26.81,3.52,1.18,210.0,1.344,0.139,winter,1,18.5204,73.8567
2023-01-10,RES-B,Reservoir B,45.838,0.999,1.194,0.29,29.47,3.62,0.33,210.0,1.043,0.104,winter,1,18.5204,73.8567
2023-01-11,RES-B,Reservoir B,45.979,0.905,0.979,0.54,26.56,3.65,0.59,210.0,0.841,0.093,winter,1,18.5204,73.8567
2023-01-12,RES-B,Reservoir B,46.155,0.681,1.344,0.01,27.76,4.02,0.02,210.0,1.237,0.074,winter,1,18.5204,73.8567
2023-01-13,RES-B,Reservoir B,45.583,0.564,0.982,0.7,27.92,3.62,0.8,210.0,0.855,0.15,winter,1,18.5204,73.8567
2023-01-14,RES-B,Reservoir B,45.507,1.187,1.113,0.8,29.24,3.98,0.93,210.0,0.972,0.163,winter,1,18.5204,73.8567
2023-01-15,RES-B,Reservoir B,45.891,1.167,1.173,0.11,28.74,3.88,0.12,210.0,0.983,0.049,winter,1,18.5204,73.8567
2023-01-16,RES-B,Reservoir B,46.455,0.911,1.133,0.18,28.55,4.24,0.22,210.0,0.958,0.083,winter,1,18.5204,73.8567
2023-01-17,RES-B,Reservoir B,46.128,1.276,1.217,0.19,27.52,3.62,0.23,210.0,0.975,0.115,winter,1,18.5204,73.8567
2023-01-18,RES-B,Reservoir B,46.538,2.409,1.069,2.87,29.46,3.86,3.22,210.0,0.885,0.28,winter,1,18.5204,73.8567
2023-01-19,RES-B,Reservoir B,46.592,0.854,1.007,0.15,32.83,4.19,0.17,210.0,0.836,0.141,winter,1,18.5204,73.8567
2023-01-20,RES-B,Reservoir B,46.789,1.563,0.73,1.98,28.83,3.62,2.38,210.0,0.596,0.155,winter,1,18.5204,73.8567
2023-01-21,RES-B,Reservoir B,46.464,0.718,0.826,0.18,28.12,4.03,0.2,210.0,0.728,0.127,winter,1,18.5204,73.8567
2023-01-22,RES-B,Reservoir B,46.471,0.419,0.558,0.27,26.44,3.63,0.33,210.0,0.436,0.095,winter,1,18.5204,73.8567
2023-01-23,RES-B,Reservoir B,46.977,0.933,1.001,0.45,27.24,3.78,0.57,210.0,0.886,0.134,winter,1,18.5204,73.8567
2023-01-24,RES-B,Reservoir B,46.935,1.345,0.463,1.0,27.74,4.21,1.19,210.0,0.441,0.154,winter,1,18.5204,73.8567
2023-01-25,RES-B,Reservoir B,47.982,1.846,0.71,0.89,27.36,4.18,1.11,210.0,0.61,0.087,winter,1,18.5204,73.8567
2023-01-26,RES-B,Reservoir B,48.005,1.195,0.716,0.43,27.98,3.36,0.49,210.0,0.486,0.118,winter,1,18.5204,73.8567
2023-01-27,RES-B,Reservoir B,48.078,0.694,0.773,0.4,30.13,4.31,0.46,210.0,0.605,0.13,winter,1,18.5204,73.8567
2023-01-28,RES-B,Reservoir B,48.34,0.31,0.886,0.03,29.5,4.11,0.03,210.0,0.755,0.081,winter,1,18.5204,73.8567
2023-01-29,RES-B,Reservoir B,48.449,0.906,0.889,0.36,27.81,3.7,0.4,210.0,0.719,0.091,winter,1,18.5204,73.8567
2023-01-30,RES-B,Reservoir B,48.415,1.269,1.072,0.38,26.55,3.78,0.43,210.0,1.02,0.052,winter,1,18.5204,73.8567
2023-01-31,RES-B,Reservoir B,48.727,1.222,1.098,1.01,29.6,3.53,1.19,210.0,0.934,0.151,winter,1,18.5204,73.8567
2023-02-01,RES-B,Reservoir B,48.639,1.086,1.096,0.2,31.94,4.77,0.23,210.0,0.883,0.096,winter,2,18.5204,73.8567
2023-02-02,RES-B,Reservoir B,48.671,0.862,1.126,0.26,29.93,4.25,0.29,210.0,0.982,0.065,winter,2,18.5204,73.8567
2023-02-03,RES-B,Reservoir B,48.649,1.425,1.291,0.75,32.85,4.18,0.9,210.0,1.23,0.108,winter,2,18.5204,73.8567
2023-02-04,RES-B,Reservoir B,48.435,0.309,1.351,0.14,33.23,4.31,0.16,210.0,1.222,0.092,winter,2,18.5204,73.8567
2023-02-05,RES-B,Reservoir B,48.207,1.726,1.16,0.74,29.09,3.48,0.85,210.0,0.946,0.1,winter,2,18.5204,73.8567
2023-02-06,RES-B,Reservoir B,47.471,0.437,1.199,0.05,31.01,4.13,0.06,210.0,1.036,0.083,winter,2,18.5204,73.8567
2023-02-07,RES-B,Reservoir B,46.938,1.277,1.299,0.4,31.87,4.18,0.48,210.0,1.22,0.048,winter,2,18.5204,73.8567
2023-02-08,RES-B,Reservoir B,46.551,0.718,1.47,0.03,32.88,4.05,0.03,210.0,1.202,0.122,winter,2,18.5204,73.8567
2023-02-09,RES-B,Reservoir B,46.239,1.547,1.068,1.58,31.38,4.5,1.92,210.0,0.98,0.16,winter,2,18.5204,73.8567
2023-02-10,RES-B,Reservoir B,45.899,1.206,1.367,1.0,31.0,4.6,1.11,210.0,1.229,0.097,winter,2,18.5204,73.8567
2023-02-11,RES-B,Reservoir B,45.537,1.173,1.05,0.58,32.87,4.44,0.67,210.0,0.952,0.035,winter,2,18.5204,73.8567
2023-02-12,RES-B,Reservoir B,45.944,1.129,1.341,0.34,31.44,4.18,0.42,210.0,1.243,0.128,winter,2,18.5204,73.8567
2023-02-13,RES-B,Reservoir B,45.945,1.942,1.208,1.58,32.65,4.55,1.75,210.0,1.081,0.176,winter,2,18.5204,73.8567
2023-02-14,RES-B,Reservoir B,45.677,1.381,0.964,0.18,30.67,4.17,0.21,210.0,0.782,0.095,winter,2,18.5204,73.8567
2023-02-15,RES-B,Reservoir B,45.772,1.068,1.035,0.31,30.38,3.82,0.34,210.0,0.821,0.121,winter,2,18.5204,73.8567
2023-02-16,RES-B,Reservoir B,46.598,1.424,0.897,0.05,32.91,4.25,0.06,210.0,0.766,0.108,winter,2,18.5204,73.8567
2023-02-17,RES-B,Reservoir B,46.574,0.99,0.922,0.32,32.3,4.29,0.37,210.0,0.822,0.102,winter,2,18.5204,73.8567
2023-02-18,RES-B,Reservoir B,46.814,1.469,0.896,0.6,33.11,4.55,0.67,210.0,0.722,0.102,winter,2,18.5204,73.8567
2023-02-19,RES-B,Reservoir B,47.482,1.21,0.718,0.53,31.36,4.27,0.62,210.0,0.542,0.094,winter,2,18.5204,73.8567
2023-02-20,RES-B,Reservoir B,48.063,1.219,0.636,1.22,31.05,4.29,1.52,210.0,0.474,0.154,winter,2,18.5204,73.8567
2023-02-21,RES-B,Reservoir B,48.577,1.656,0.908,1.62,33.63,4.08,1.83,210.0,0.745,0.203,winter,2,18.5204,73.8567
2023-02-22,RES-B,Reservoir B,48.595,1.334,0.839,0.73,30.17,4.32,0.82,210.0,0.694,0.113,winter,2,18.5204,73.8567
2023-02-23,RES-B,Reservoir B,48.753,0.845,0.822,0.11,33.5,4.52,0.14,210.0,0.667,0.13,winter,2,18.5204,73.8567
2023-02-24,RES-B,Reservoir B,48.411,1.174,0.844,0.46,33.58,5.3,0.54,210.0,0.703,0.114,winter,2,18.5204,73.8567
2023-02-25,RES-B,Reservoir B,48.861,2.184,0.794,2.17,33.03,4.35,2.67,210.0,0.591,0.2,winter,2,18.5204,73.8567
2023-02-26,RES-B,Reservoir B,49.762,1.803,1.003,2.06,31.17,4.34,2.36,210.0,0.742,0.255,winter,2,18.5204,73.8567
2023-02-27,RES-B,Reservoir B,49.641,0.102,1.293,0.67,31.02,5.07,0.8,210.0,1.134,0.163,winter,2,18.5204,73.8567
2023-02-28,RES-B,Reservoir B,49.973,1.514,1.124,0.25,31.75,4.37,0.31,210.0,0.975,0.143,winter,2,18.5204,73.8567
2023-03-01,RES-B,Reservoir B,49.189,0.796,0.968,0.2,33.37,4.48,0.23,210.0,0.805,0.066,summer,3,18.5204,73.8567
2023-03-02,RES-B,Reservoir B,48.585,0.567,0.939,0.11,33.77,4.26,0.14,210.0,0.821,0.151,summer,3,18.5204,73.8567
2023-03-03,RES-B,Reservoir B,48.182,0.43,0.711,0.05,35.7,5.24,0.06,210.0,0.523,0.08,summer,3,18.5204,73.8567
2023-03-04,RES-B,Reservoir B,47.935,0.978,1.334,0.59,35.71,4.44,0.73,210.0,1.162,0.103,summer,3,18.5204,73.8567
2023-03-05,RES-B,Reservoir B,47.296,0.941,1.294,0.69,33.67,4.67,0.78,210.0,1.165,0.05,summer,3,18.5204,73.8567
2023-03-06,RES-B,Reservoir B,46.979,0.751,1.199,0.42,35.74,4.65,0.49,210.0,1.004,0.111,summer,3,18.5204,73.8567
2023-03-07,RES-B,Reservoir B,47.731,1.363,1.053,1.64,35.47,4.7,1.83,210.0,0.902,0.129,summer,3,18.5204,73.8567
2023-03-08,RES-B,Reservoir B,48.115,1.591,1.066,1.21,36.74,4.48,1.51,210.0,0.964,0.153,summer,3,18.5204,73.8567
2023-03-09,RES-B,Reservoir B,48.465,2.014,1.383,1.03,35.61,5.18,1.14,210.0,1.215,0.097,summer,3,18.5204,73.8567
2023-03-10,RES-B,Reservoir B,48.201,1.498,1.297,0.84,36.2,4.76,0.93,210.0,1.135,0.176,summer,3,18.5204,73.8567
2023-03-11,RES-B,Reservoir B,47.65,1.511,1.44,0.64,35.5,4.4,0.79,210.0,1.242,0.128,summer,3,18.5204,73.8567
2023-03-12,RES-B,Reservoir B,46.921,0.72,1.321,0.11,36.1,5.21,0.12,210.0,1.129,0.154,summer,3,18.5204,73.8567
2023-03-13,RES-B,Reservoir B,46.103,0.948,1.375,0.22,33.38,4.35,0.27,210.0,1.231,0.061,summer,3,18.5204,73.8567
2023-03-14,RES-B,Reservoir B,46.152,1.291,1.229,0.7,34.78,4.77,0.79,210.0,1.102,0.161,summer,3,18.5204,73.8567
2023-03-15,RES-B,Reservoir B,46.048,0.848,1.276,0.56,34.88,4.94,0.67,210.0,1.126,0.054,summer,3,18.5204,73.8567
2023-03-16,RES-B,Reservoir B,45.682,0.792,0.807,0.29,34.64,4.8,0.33,210.0,0.639,0.101,summer,3,18.5204,73.8567
2023-03-17,RES-B,Reservoir B,45.814,1.11,0.889,0.02,35.46,4.1,0.03,210.0,0.715,0.062,summer,3,18.5204,73.8567
2023-03-18,RES-B,Reservoir B,46.459,1.295,0.958,0.23,35.69,4.99,0.27,210.0,0.793,0.078,summer,3,18.5204,73.8567
2023-03-19,RES-B,Reservoir B,47.234,1.329,1.106,1.03,35.4,4.72,1.18,210.0,0.96,0.116,summer,3,18.5204,73.8567
2023-03-20,RES-B,Reservoir B,47.153,0.554,1.235,0.35,34.72,4.57,0.4,210.0,1.035,0.07,summer,3,18.5204,73.8567
2023-03-21,RES-B,Reservoir B,47.061,0.807,0.806,0.23,34.05,4.55,0.25,210.0,0.69,0.053,summer,3,18.5204,73.8567
2023-03-22,RES-B,Reservoir B,47.323,0.897,0.866,1.21,36.24,4.37,1.46,210.0,0.592,0.127,summer,3,18.5204,73.8567
2023-03-23,RES-B,Reservoir B,48.12,1.269,0.557,0.9,35.35,4.8,1.02,210.0,0.369,0.129,summer,3,18.5204,73.8567
2023-03-24,RES-B,Reservoir B,47.505,1.073,0.875,0.37,33.71,4.14,0.43,210.0,0.781,0.134,summer,3,18.5204,73.8567
2023-03-25,RES-B,Reservoir B,48.007,0.738,0.728,0.07,34.7,4.58,0.08,210.0,0.569,0.092,summer,3,18.5204,73.8567
2023-03-26,RES-B,Reservoir B,47.732,1.137,1.295,0.51,32.84,4.49,0.6,210.0,1.106,0.141,summer,3,18.5204,73.8567
2023-03-27,RES-B,Reservoir B,47.877,1.461,0.705,1.04,34.97,5.02,1.25,210.0,0.573,0.088,summer,3,18.5204,73.8567
2023-03-28,RES-B,Reservoir B,47.699,1.038,1.105,0.3,34.69,4.42,0.35,210.0,1.03,0.082,summer,3,18.5204,73.8567
2023-03-29,RES-B,Reservoir B,47.538,0.438,0.963,0.12,34.24,5.04,0.14,210.0,0.865,0.107,summer,3,18.5204,73.8567
2023-03-30,RES-B,Reservoir B,47.311,1.196,0.821,0.98,36.83,5.2,1.17,210.0,0.644,0.139,summer,3,18.5204,73.8567
2023-03-31,RES-B,Reservoir B,47.32,1.219,0.945,0.55,33.54,4.4,0.68,210.0,0.883,0.082,summer,3,18.5204,73.8567
2023-04-01,RES-B,Reservoir B,47.794,1.722,1.093,0.74,36.85,4.59,0.9,210.0,1.016,0.145,summer,4,18.5204,73.8567
2023-04-02,RES-B,Reservoir B,47.769,0.932,1.095,0.46,38.62,4.7,0.52,210.0,0.918,0.087,summer,4,18.5204,73.8567
2023-04-03,RES-B,Reservoir B,47.872,1.263,1.266,0.54,37.29,5.06,0.67,210.0,1.127,0.084,summer,4,18.5204,73.8567
2023-04-04,RES-B,Reservoir B,47.667,1.135,1.285,0.05,35.96,4.59,0.07,210.0,1.169,0.097,summer,4,18.5204,73.8567
2023-04-05,RES-B,Reservoir B,47.891,1.293,1.301,1.14,34.64,5.02,1.35,210.0,1.175,0.137,summer,4,18.5204,73.8567
2023-04-06,RES-B,Reservoir B,48.325,1.373,1.19,0.35,34.37,4.42,0.39,210.0,1.114,0.082,summer,4,18.5204,73.8567
2023-04-07,RES-B,Reservoir B,48.738,1.325,1.136,0.21,35.51,4.49,0.24,210.0,0.962,0.074,summer,4,18.5204,73.8567
2023-04-08,RES-B,Reservoir B,48.914,1.369,1.247,0.17,35.18,4.79,0.21,210.0,1.137,0.057,summer,4,18.5204,73.8567
2023-04-09,RES-B,Reservoir B,49.245,1.341,1.298,0.77,35.14,4.51,0.9,210.0,1.175,0.107,summer,4,18.5204,73.8567
2023-04-10,RES-B,Reservoir B,49.891,1.771,1.024,0.29,35.61,4.78,0.35,210.0,0.856,0.128,summer,4,18.5204,73.8567
2023-04-11,RES-B,Reservoir B,50.595,0.836,1.279,0.51,35.88,5.1,0.59,210.0,1.142,0.113,summer,4,18.5204,73.8567
2023-04-12,RES-B,Reservoir B,51.22,1.643,1.186,0.2,36.58,4.93,0.24,210.0,1.071,0.119,summer,4,18.5204,73.8567
2023-04-13,RES-B,Reservoir B,51.323,1.222,0.903,0.31,34.51,4.68,0.35,210.0,0.852,0.111,summer,4,18.5204,73.8567
2023-04-14,RES-B,Reservoir B,51.084,1.348,1.12,0.16,35.18,4.78,0.18,210.0,0.952,0.07,summer,4,18.5204,73.8567
2023-04-15,RES-B,Reservoir B,50.969,1.062,1.059,0.76,35.81,4.29,0.85,210.0,0.905,0.069,summer,4,18.5204,73.8567
2023-04-16,RES-B,Reservoir B,51.017,1.699,1.314,1.21,35.77,4.91,1.48,210.0,1.19,0.113,summer,4,18.5204,73.8567
2023-04-17,RES-B,Reservoir B,51.328,1.328,0.979,0.06,38.2,5.13,0.07,210.0,0.881,0.063,summer,4,18.5204,73.8567
2023-04-18,RES-B,Reservoir B,50.832,0.641,1.104,0.44,36.28,5.12,0.55,210.0,0.954,0.08,summer,4,18.5204,73.8567
2023-04-19,RES-B,Reservoir B,51.248,0.936,0.909,0.39,34.06,4.77,0.47,210.0,0.735,0.129,summer,4,18.5204,73.8567
2023-04-20,RES-B,Reservoir B,50.565,0.211,0.588,0.32,36.5,4.82,0.39,210.0,0.433,0.125,summer,4,18.5204,73.8567
2023-04-21,RES-B,Reservoir B,50.149,1.343,1.016,1.22,36.65,5.21,1.44,210.0,0.784,0.208,summer,4,18.5204,73.8567
2023-04-22,RES-B,Reservoir B,50.186,0.968,0.749,0.91,35.85,4.71,1.11,210.0,0.564,0.103,summer,4,18.5204,73.8567
2023-04-23,RES-B,Reservoir B,49.94,0.872,0.746,0.3,34.54,4.72,0.37,210.0,0.601,0.143,summer,4,18.5204,73.8567
2023-04-24,RES-B,Reservoir B,50.118,2.005,0.68,0.37,38.11,4.98,0.44,210.0,0.493,0.146,summer,4,18.5204,73.8567
2023-04-25,RES-B,Reservoir B,50.156,1.431,0.826,0.06,34.72,4.8,0.07,210.0,0.673,0.076,summer,4,18.5204,73.8567
2023-04-26,RES-B,Reservoir B,49.536,0.303,0.996,0.01,36.79,4.8,0.02,210.0,0.843,0.095,summer,4,18.5204,73.8567
2023-04-27,RES-B,Reservoir B,49.624,1.28,1.069,0.58,36.24,5.34,0.65,210.0,0.854,0.146,summer,4,18.5204,73.8567
2023-04-28,RES-B,Reservoir B,49.402,1.153,1.096,0.15,36.72,5.51,0.17,210.0,0.991,0.086,summer,4,18.5204,73.8567
2023-04-29,RES-B,Reservoir B,48.991,0.804,1.209,0.25,38.05,5.33,0.3,210.0,1.058,0.088,summer,4,18.5204,73.8567
2023-04-30,RES-B,Reservoir B,49.268,1.387,0.751,1.05,36.67,5.36,1.29,210.0,0.541,0.114,summer,4,18.5204,73.8567
2023-05-01,RES-B,Reservoir B,49.648,1.011,0.886,0.23,34.26,4.15,0.26,210.0,0.721,0.021,summer,5,18.5204,73.8567
2023-05-02,RES-B,Reservoir B,50.217,0.943,0.812,1.26,36.26,4.42,1.4,210.0,0.681,0.145,summer,5,18.5204,73.8567
2023-05-03,RES-B,Reservoir B,50.017,0.681,1.161,0.49,34.17,4.5,0.6,210.0,1.096,0.083,summer,5,18.5204,73.8567
2023-05-04,RES-B,Reservoir B,50.145,1.138,0.979,0.57,35.12,4.73,0.64,210.0,0.943,0.076,summer,5,18.5204,73.8567
2023-05-05,RES-B,Reservoir B,49.917,0.959,1.266,0.25,33.38,4.45,0.28,210.0,1.012,0.105,summer,5,18.5204,73.8567
2023-05-06,RES-B,Reservoir B,49.98,1.065,1.249,1.03,33.69,4.05,1.25,210.0,1.084,0.088,summer,5,18.5204,73.8567
2023-05-07,RES-B,Reservoir B,49.719,0.529,1.316,0.01,34.99,5.04,0.02,210.0,1.195,0.105,summer,5,18.5204,73.8567
2023-05-08,RES-B,Reservoir B,50.237,1.243,1.093,0.96,35.37,5.39,1.13,210.0,0.926,0.142,summer,5,18.5204,73.8567
2023-05-09,RES-B,Reservoir B,49.664,1.3,1.062,0.38,32.89,4.83,0.45,210.0,0.96,0.087,summer,5,18.5204,73.8567
2023-05-10,RES-B,Reservoir B,49.455,1.054,1.271,0.57,35.52,5.09,0.66,210.0,1.138,0.107,summer,5,18.5204,73.8567
2023-05-11,RES-B,Reservoir B,49.973,2.263,1.399,1.82,33.94,4.64,2.07,210.0,1.296,0.135,summer,5,18.5204,73.8567
2023-05-12,RES-B,Reservoir B,49.796,0.837,1.161,0.56,36.46,4.62,0.68,210.0,1.082,0.131,summer,5,18.5204,73.8567
2023-05-13,RES-B,Reservoir B,49.524,1.128,0.973,0.52,34.51,4.66,0.64,210.0,0.928,0.112,summer,5,18.5204,73.8567
2023-05-14,RES-B,Reservoir B,49.061,0.786,0.75,0.22,33.58,5.16,0.26,210.0,0.679,0.099,summer,5,18.5204,73.8567
2023-05-15,RES-B,Reservoir B,49.206,1.049,1.296,0.09,35.02,4.6,0.1,210.0,1.095,0.099,summer,5,18.5204,73.8567
2023-05-16,RES-B,Reservoir B,48.786,0.619,0.89,0.19,33.83,4.42,0.21,210.0,0.79,0.07,summer,5,18.5204,73.8567
2023-05-17,RES-B,Reservoir B,48.739,2.099,0.853,1.28,36.45,5.21,1.42,210.0,0.676,0.098,summer,5,18.5204,73.8567
2023-05-18,RES-B,Reservoir B,49.289,1.258,0.739,2.14,34.93,5.04,2.44,210.0,0.541,0.216,summer,5,18.5204,73.8567
2023-05-19,RES-B,Reservoir B,49.849,1.556,0.688,0.32,34.75,4.42,0.35,210.0,0.537,0.117,summer,5,18.5204,73.8567
2023-05-20,RES-B,Reservoir B,49.877,0.906,0.705,0.15,35.64,4.7,0.18,210.0,0.57,0.071,summer,5,18.5204,73.8567
2023-05-21,RES-B,Reservoir B,49.704,1.148,0.804,0.31,33.72,4.4,0.36,210.0,0.648,0.108,summer,5,18.5204,73.8567
2023-05-22,RES-B,Reservoir B,50.335,2.013,0.61,1.5,33.38,4.53,1.81,210.0,0.481,0.193,summer,5,18.5204,73.8567
2023-05-23,RES-B,Reservoir B,50.849,1.118,0.889,0.04,35.42,5.08,0.04,210.0,0.679,0.116,summer,5,18.5204,73.8567
2023-05-24,RES-B,Reservoir B,50.119,0.567,0.858,0.04,33.61,4.29,0.05,210.0,0.614,0.065,summer,5,18.5204,73.8567
2023-05-25,RES-B,Reservoir B,49.513,1.166,1.218,0.31,33.61,4.86,0.39,210.0,0.996,0.051,summer,5,18.5204,73.8567
2023-05-26,RES-B,Reservoir B,49.957,1.917,0.47,0.94,35.93,4.84,1.09,210.0,0.428,0.088,summer,5,18.5204,73.8567
2023-05-27,RES-B,Reservoir B,50.14,1.302,0.867,1.66,35.56,5.46,1.85,210.0,0.738,0.154,summer,5,18.5204,73.8567
2023-05-28,RES-B,Reservoir B,50.437,1.928,0.929,0.78,33.42,4.61,0.94,210.0,0.779,0.163,summer,5,18.5204,73.8567
2023-05-29,RES-B,Reservoir B,50.755,1.068,0.817,0.27,34.19,4.57,0.3,210.0,0.644,0.072,summer,5,18.5204,73.8567
2023-05-30,RES-B,Reservoir B,51.016,0.733,0.926,0.17,33.84,4.73,0.2,210.0,0.862,0.071,summer,5,18.5204,73.8567
2023-05-31,RES-B,Reservoir B,50.92,0.725,1.078,0.49,37.06,4.85,0.54,210.0,1.015,0.086,summer,5,18.5204,73.8567
2023-06-01,RES-B,Reservoir B,52.919,4.811,1.182,8.2,33.09,3.93,10.12,210.0,0.966,0.474,monsoon,6,18.5204,73.8567
2023-06-02,RES-B,Reservoir B,55.286,5.851,1.331,11.75,31.49,4.21,12.94,210.0,1.209,0.667,monsoon,6,18.5204,73.8567
2023-06-03,RES-B,Reservoir B,55.439,1.152,0.796,1.01,32.69,4.35,1.18,210.0,0.72,0.092,monsoon,6,18.5204,73.8567
2023-06-04,RES-B,Reservoir B,56.73,4.538,1.054,7.77,30.37,3.67,9.04,210.0,0.959,0.501,monsoon,6,18.5204,73.8567
2023-06-05,RES-B,Reservoir B,56.357,1.473,1.507,2.12,31.19,4.22,2.54,210.0,1.338,0.181,monsoon,6,18.5204,73.8567
2023-06-06,RES-B,Reservoir B,55.795,1.188,1.383,0.26,32.13,3.73,0.29,210.0,1.275,0.167,monsoon,6,18.5204,73.8567
2023-06-07,RES-B,Reservoir B,57.426,4.786,1.392,8.15,32.54,4.3,10.03,210.0,1.23,0.452,monsoon,6,18.5204,73.8567
2023-06-08,RES-B,Reservoir B,59.01,4.422,1.435,7.74,31.88,4.4,9.36,210.0,1.334,0.515,monsoon,6,18.5204,73.8567
2023-06-09,RES-B,Reservoir B,59.657,3.234,0.913,5.17,32.3,4.4,6.02,210.0,0.85,0.38,monsoon,6,18.5204,73.8567
2023-06-10,RES-B,Reservoir B,62.341,6.793,1.457,11.92,32.09,4.23,13.75,210.0,1.236,0.664,monsoon,6,18.5204,73.8567
2023-06-11,RES-B,Reservoir B,62.261,1.89,1.415,2.14,31.8,4.29,2.61,210.0,1.245,0.175,monsoon,6,18.5204,73.8567
2023-06-12,RES-B,Reservoir B,63.933,5.2,1.081,9.35,31.64,4.06,11.34,210.0,0.948,0.52,monsoon,6,18.5204,73.8567
2023-06-13,RES-B,Reservoir B,64.465,3.045,1.52,4.47,31.49,4.28,5.18,210.0,1.396,0.276,monsoon,6,18.5204,73.8567
2023-06-14,RES-B,Reservoir B,65.035,3.153,1.205,4.82,32.28,4.39,5.55,210.0,0.981,0.321,monsoon,6,18.5204,73.8567
2023-06-15,RES-B,Reservoir B,65.146,0.571,0.751,0.35,32.49,4.13,0.38,210.0,0.571,0.098,monsoon,6,18.5204,73.8567
2023-06-16,RES-B,Reservoir B,67.798,6.578,1.113,12.02,32.24,4.45,13.37,210.0,0.905,0.633,monsoon,6,18.5204,73.8567
2023-06-17,RES-B,Reservoir B,69.998,4.655,0.811,7.47,30.59,4.25,8.28,210.0,0.69,0.523,monsoon,6,18.5204,73.8567
2023-06-18,RES-B,Reservoir B,71.992,5.415,1.08,9.04,30.8,4.15,9.98,210.0,0.928,0.524,monsoon,6,18.5204,73.8567
